link,headline,datetime_posted,content,scraped_at,analysis_result
https://www.ndtv.com/world-news/trump-was-asked-if-he-needs-to-uphold-constitution-says-i-dont-know-8331804#pfrom=home-ndtvworld_world_top_scroll,"Does US President Need To Uphold Constitution? ""I Don't Know,"" Replies Trump","Mon, 05 May 2025 08:13:52 +0530","Trump expressed uncertainty about upholding the Constitution and dismissed questions on due process for migrants. He distanced himself from pursuing a third term while critiquing Biden's economy. Trump's remarks drew scrutiny from both parties
US President Donald Trump said in remarks airing Sunday that he does not know whether he must uphold the US Constitution, the nation's founding legal document.
In a wide-ranging NBC News interview, the 78-year-old Republican also said he was not seriously considering running for a constitutionally-barred third White House term, and blamed his presidential predecessor Joe Biden for the ""bad parts"" of the current economy.
Trump has drawn widespread criticism for repeatedly brushing up against constitutional guardrails since returning to the White House in January, notably over his policy of mass deportations of undocumented migrants, some without the benefit of a court hearing.
He insists such rapid expulsions are necessary in the face of what he has declared to be a ""national emergency,"" and that giving every migrant a court trial would take ""300 years.""
When NBC's ""Meet the Press"" moderator Kristen Welker asked if citizens and non-citizens alike deserve the due process of law, as the US Constitution states, Trump said: ""I'm not a lawyer. I don't know.""
Pressed on whether he believes he needs to uphold the supreme law of the land, Trump repeated: ""I don't know.""
The remarks quickly made waves in Washington, including among some Republicans.
""We're either a free society governed by the Constitution or we're not,"" Republican Senator Rand Paul, a self-described constitutional conservative, posted on X with no additional comment.
No Third Term?
Trump's suggestion of possibly seeking a third term in office has been sharply questioned by legal and constitutional scholars.
The 22nd Amendment states that ""no person shall be elected to the office of the President more than twice.""
But Trump said in March he was ""not joking"" about seeking a third term, adding without elaboration that there are ""methods"" that would allow it to happen.
Changing the Constitution to allow a third term would be a heavy lift, requiring a two-thirds majority in both houses of Congress and ratification by at least 38 of the 50 US state legislatures.
But ""this is not something I'm looking to do,"" Trump told NBC's Welker.
""I'm looking to have four great years and turn it over to somebody, ideally a great Republican, a great Republican to carry it forward.""
Asked who that might be, he mentioned Vice President JD Vance and Secretary of State Marco Rubio, adding: ""We have a lot of good people in this party.""
But Trump appeared to bristle when asked for his reaction to critics who warn he is taking the country down an authoritarian path.
""Why don't you ask it a different way? Many people want to come into our country. Many people love Trump,"" he said. ""I won the election.""
Trump's first 100 days in office were marked by economic turmoil, primarily over his plans to impose sweeping tariffs on most countries.
But despite the world's largest economy shrinking in the first quarter of 2025, he struck an optimistic if defiant tone in the interview, insisting US economics were sound and that ""tariffs are going to make us rich.""
""I think the good parts are the Trump economy and the bad parts are the Biden economy,"" said Trump.
The president also exaggerated some of the success he has had in bringing down prices, claiming gas in the United States has dropped to as low as $1.98 per gallon.
According to the American Automobile Association, the lowest US price per gallon this week was $2.65, with the average at $3.16.
The president, walking with Welker through his glitzy Mar-a-Lago resort in Florida, addressed how he wants to build a multi-million-dollar ""ballroom"" in the White House financed by him.
He also ruminated on an upcoming military parade in Washington to coincide with his 79th birthday, on June 14.
""We're going to have a big, beautiful parade,"" he said, swatting away concern about the event's high cost as his administration lays off thousands of government workers.
""We have the greatest weapons in the world, and we're going to celebrate it.""
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:04:56,Positive
https://www.ndtv.com/world-news/weeks-before-graduation-21-year-old-indian-origin-uc-berkeley-student-bandna-bhatti-paralysed-after-fall-at-frat-house-party-8336562#pfrom=home-ndtvworld_world_top_scroll,Indian-Origin UC Berkeley Student Paralysed After Fall At Frat House Party,"Mon, 05 May 2025 18:56:23 +0530","A 21-year-old Indian-origin, who was just weeks away from graduating from the University of California, Berkeley, was paralysed from the waist down after falling from a balcony at a fraternity house party in April. Bandna Bhatti, who is pursuing a degree in Data Science, slipped and fell from an outdoor staircase at the Phi Kappa Tau fraternity house at around 1 pm on April 19.
After the tragic fall, the woman did not receive proper medical treatment for roughly seven hours before her friends finally called 911, according to a report by FOX KTVU.
""She cannot walk. She cannot move her body,"" her mother, Sukh Bhatti, told KTVU.
According to the family, Bhatti was at a fraternity party on Cal Day at UC Berkeley-- an annual open house for incoming freshmen and their families-- when she fell around 12 feet, landing on a narrow passageway outside the frat house. She struck her head on the way down, where she was left unattended for 15 minutes before being discovered by her friends, her family told KTVU.
Her friends then took her inside the fraternity house, but instead of calling emergency services, people at the frat house allegedly asked them to leave the party with her.  Unaware of the extent of her injuries, Bhatti's friends took her back to her nearby apartment, the family claimed.
Her friends reportedly called 911 around seven hours later.
In addition to a spinal fracture that resulted in paralysis, Bhatti had sustained severe injuries, including tearing of the dura with spinal fluid leakage, a scapular fracture, and a brain hematoma, her sister Sonya Bhatti wrote in a GoFundMe page created to raise money for the college senior's medical care.
""She is currently hospitalised. These injuries are not only life-altering but will require extensive and ongoing medical care, including physical therapy, rehabilitation, and specialised support to help her navigate this new chapter,"" the page reads.
The page mentioned that Bhatti was just three weeks away from graduating from UC Berkeley with a degree in Data Science-""a milestone she had worked so hard for.""
UC Berkeley and the fraternity, meanwhile, said they are offering support to the student and her family.
""UC Berkeley is aware of an ongoing police investigation regarding reports of a student being injured near or at a fraternity. Our thoughts are with the student, their family, loved ones and friends during this time. We are following our protocols to offer support to the student and their family,"" the university said in a statement to PEOPLE.
""Our thoughts are with the individual and their loved ones during this challenging time. The health, safety and well-being of all individuals in our community remain our highest priority,"" Matt Arnold, the CEO of the national Phi Kappa Tau organisation, said in a statement to The New York Post.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:04:57,Positive
https://www.ndtv.com/world-news/lufthansa-to-emirates-international-airlines-shun-pakistan-airspace-amid-india-tensions-8335792#pfrom=home-ndtvworld_world_top_scroll,Lufthansa To Emirates: International Airlines Shun Pakistan Airspace Amid India Tensions,"Mon, 05 May 2025 19:11:22 +0530","International airlines, including Air France, British Airways, Emirates, and Lufthansa, are avoiding Pakistani airspace due to heightened tensions after a terror attack in Pahalgam. This change impacts Pakistan’s earnings from overflight fees.
Amid increasing tension between New Delhi and Islamabad following a terror attack in Jammu and Kashmir's Pahalgam, several international airlines are avoiding Pakistani airspace, according to airlines' statements and flight tracker data. Among major airlines avoiding airspace over Pakistan are Air France, British Airways, UAE's Emirates and Germany's Lufthansa.
The airspace detours follow retaliatory measures between nuclear-armed rivals after a Pakistan-backed terrorist group took responsibility for the Pahalgam terror attack in which 26 people were killed, mostly civilians. In response to the attack, India has closed its airspace to Pakistani carriers. Pakistan has also barred Indian-owned or operated aircraft from its airspace.
Flight tracking data from Flightradar24 showed that Lufthansa Flight LH760 from Frankfurt to New Delhi flew nearly an hour longer on Sunday, as it took a longer route to its destination. The airline, in a statement to news agency Reuters, said Lufthansa Group is ""avoiding Pakistani airspace until further notice."" The carrier added that it is monitoring developments in the region and will update its route accordingly.
Flight tracking data showed some flights of British Airways, Swiss International Air Lines and Emirates were also turning north towards Delhi in order to avoid Pakistani airspace, after travelling over the Arabian Sea.
Citing the ""recent evolution of tensions"" between India and Pakistan, Air France, in a statement, said that it has ""decided to suspend overflight of Pakistan until further notice.""
The carrier said it was altering its flight schedule and plans with destinations such as Delhi, Bangkok and Ho Chi Minh, entailing longer flight times.
So far, British Airways, Swiss International Air Lines and Emirates have not issued any formal statements, but their rerouted flights reflect broader industry caution, despite longer distances and higher fuel costs for airlines.
The flight route alterations are set to cut Pakistan's earnings from overflight fees, which can run into hundreds of dollars a flight, depending on aircraft weight and distance covered.
Pakistan's reserves with the central bank stand at $10.2 billion, barely enough to cover two months' worth of imports, according to a Reuters report.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:05:00,Positive
https://www.ndtv.com/world-news/deadly-fungus-could-kill-millions-in-asia-europe-and-the-americas-study-warns-8336099#pfrom=home-ndtvworld_world_featured_articles,"Deadly Fungus Could Kill Millions In Asia, Europe And The Americas, Study Warns","Mon, 05 May 2025 17:58:16 +0530","A killer fungus could spread through parts of Europe, Asia and the Americas, causing serious lung problems for vulnerable people due to rising temperatures, a newstudyhas warned. Aspergillus, a type of fungus that thrives in warm, damp climates, has the potential to infect millions if it makes its way into the aforementioned regions.
Norman van Rhijn, the study co-author, has warned that the world was approaching a ""tipping point"" where the spread of fungal pathogens could become the norm.
""We're talking about hundreds of thousands of lives, and continental shifts in species distributions. In 50 years, where things grow and what you get infected by is going to be completely different,"" Mr Van Rhijn told theFinancial Times.
As per the study, the species can grow quickly in high temperatures in compost, which explains why it is able to thrive in the 37C internal temperature of the human body. Additionally, fungi's resilience means they can survive and thrive in places that other organisms can't, even inside Chernobyl's nuclear reactors.
While inhaling the fungus's spores does not make everyone ill, those with conditions such as asthma, cystic fibrosis or a weakened immune system remain at risk.
Also Read | Fake Mount Fuji In China With White-Paint Hilltop Scams Tourists
What makes the situation worrisome is the fact that the fungal kingdom is largely unexplored by scientists. Less than 10 per cent of an estimated 1.5 to 3.8 million fungi species have been described, and only a tiny fraction have had their genetic material (genome) sequenced.
""Its lifestyle in the natural environment may have provided Aspergillus fumigatus with the fitness advantage needed to colonise human lungs,"" said Professor Elaine Bignell, co-director at the MRC Centre for Medical Mycology at Exeter University.
The study highlighted thatAspergillus fumigatuscould spread across an additional 77 per cent of territory by the year 2100 as a result of the world's heavy use of fossil fuels. As a result, potentially nine million people in Europe could be exposed to the infection.
While the danger is imminent, scientists say the development of antifungal medicines has been hobbled by the financial unattractiveness of investing in them, because of high costs and doubts over their profitability.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:05:01,Negative
https://www.ndtv.com/world-news/us-woman-finds-piano-prada-hermes-items-worth-rs-25-lakh-in-dumpster-8335670#pfrom=home-ndtvworld_world_featured_articles,"US Woman Finds Piano, Prada, Hermes Items Worth Rs 25 Lakh In Dumpster","Mon, 05 May 2025 17:50:00 +0530","A New York woman has found over Rs 25 lakh worth of items by digging through dumpsters and trash bags in the last six months. Ariana Rodriguez's discoveries include Hermes boxes, Prada shoes, a vintage Burberry coat, and even a Sohmer & Co piano, with values ranging from hundreds to thousands of dollars.
A 35-year-old mother-of-three, Ms Rodriguez started thrifting three years ago when she joined her local 'buy nothing' Facebook group. There, she discovered the world of ""stooping"" - sourcing items left out on the street. She was drawn to the idea of finding free goods, particularly for her children, aged six, three, and two.
Six months ago, Ms Rodriguez started digging through dumpsters and trash bags. She estimates that her finds could be worth anywhere from $10,000 (over Rs 8.4 lakh) to $30,000 (over Rs 25.3 lakh). While she keeps some items, including arts and crafts, for her children, others are given away or sold. Anything non-perishable, including clothes and blankets, goes to her local church to help those in need,The NY Postreported.
In her quest for treasure, Ms Rodriguez heads out with full glam. She dresses up in her best outfits for her treasure hunts, hoping to challenge the stigma surrounding dumpster diving. ""Anyone can do it,"" she tells the NY Post. ""I hope the stigmas are removed, there's nothing wrong with it.""
Some of her recent findings include a Stokke high chair worth $397 (around Rs 33,000), a bag of games valued at $200 (almost Rs 17,000), and a glass vanity worth $2,500 (almost Rs 2.1 lakh). Ms Rodriguez often resells furniture, or in the case of small trinkets, puts them up for sale.
She said her efforts also contribute to reducing waste. ""The biggest part of it is my profound desire to keep things out of the landfill,"" she shared.
Ms Rodrguez also frequently visits apartment cleanouts where people toss out unwanted furniture. She has uncovered everything from mirrors and nightstands to real gold jewellery and even money. Her most significant find was a Bally briefcase, which she believes dates back to the 1960s.
""I've found incredible pieces,"" she said, ""People get sick of furniture and just dump it.""
She faces criticism from people who say her trash diving is unsanitary, but she remains unbothered. ""It's more embarrassing to be over-consuming and throwing everything out,"" she said. Her husband, a day trader, has even joined her in the adventure, showing that this is a family affair.
Ms Rodriguez's most recent treasure includes a table worth $750 to $3,500 (Rs 62,500 to Rs 2,91,500), Jibbitz charms valued at $50 (Rs 4,100), a basketball hoop worth $35 (Rs 2,900), a bag of Hermes boxes valued at $175 (Rs 14,500), a glass lamp worth $150 (Rs 12,500), a bag of games valued at $200 (Rs 16,700), a glass vanity worth $2,500 (Rs 2,08,000), and a bedside table valued at $949 (Rs 78,800).
She believes dumpster diving is like digging for gold. ""You never know what you're going to find,"" she said. ""When you're out doing a trash dig, you'll see someone's whole life. There is a whole historical component.""
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:05:02,Positive
https://www.ndtv.com/world-news/skype-shutting-down-today-heres-what-will-happen-to-your-data-8335567#pfrom=home-ndtvworld_world_featured_articles,Skype Shutting Down Today: Here's What Will Happen To Your Data,"Mon, 05 May 2025 16:54:48 +0530","Over two decades after revolutionising the way people connected across the globe, Skype will be shutting down on Monday (May 5), marking the end of an era. Skype's parent company, Microsoft, announced the closure in February, stating that the free video-calling portal will be replaced by Microsoft Teams.
While the closure affects both free and paid Skype users, the Skype for Business users will be assimilated into Microsoft Teams, which offers many of the same core features and more.
Also Read | From Slack To Zoom, Alternatives To Skype As It Shuts Down After 22 Years
Such was Skype's meteoric rise that Microsoft integrated it across platforms such as Windows, smartphones and Xbox consoles. At one point, Microsoft was aiming to reach 1 billion users. However, frequent interface changes and bloated updates made it clunky. The arrival of the COVID-19 pandemic and competitors such as Zoom, Webex, Discord and Slack was the final death knell for the platform.
In 2025, Skype dwindled to about 23 million monthly users, down from its 150 million in 2011, and far from the 400 million registered users it once claimed.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:05:04,Positive
https://www.ndtv.com/world-news/donald-trump-orders-reopening-of-alcatraz-prison-all-about-this-infamous-facility-8333642#pfrom=home-ndtvworld_world_featured_window,The Infamous Jail Where Sharks Guarded World's Most Dangerous Criminals,"Mon, 05 May 2025 14:23:11 +0530","US President Donald Trump has ordered the reopening and expansion of a notorious prison, which was shut down in 1963. It is currently a tourist site.
Once one of the US' toughest prisons, the Alcatraz facility will now house the country's most ruthless and violent offenders.On Truth Social, the US President wrote, ""Today I am directing the Bureau of Prisons, together with the Department of Justice, FBI, and Homeland Security, to reopen a substantially enlarged and rebuilt ALCATRAZ.""
All About Alcatraz Prison
Alcatraz Prison, once a maximum security federal prison, is located off the coast of San Francisco, California. Once a fort, it was turned into a US Army military prison in 1912. It was then used as a facility for the Federal Bureau of Prisons in 1934 after the buildings were modernised and security increased.
The three-storey cellhouse was believed to be the most secure prison in the US. Its isolation, the frigid waters, strong ocean currents, and the presence of sharks made it impossible for anyone to escape it.
The main prison building had three floors and included four cell blocks, the warden's office, a visiting room, a library, and a barber shop. The most dangerous prisoners were sent to D-Block, and six cells at the end were called The Hole.
The prison corridors were named after famous US streets such as Broadway and Michigan Avenue. When the buildings were modernised in 1934, they reused the construction materials such as iron staircases, cell house doors near the barber shop, and granite blocks - originally used to hold guns - to build the wharf's walls.
They also used old prison bars to strengthen the walls before being replaced after the salt air and water caused erosion.
The Alcatraz prison was the last resort for criminals considered the most dangerous. Among the famous ones housed here were Alphonse ""AI"" Capone, also known as Scarface; George ""Machine Gun"" Kelly, who was involved in bootlegging and kidnapping during the Prohibition era; and Robert Franklin Stroud, also known as the ""Birdman of Alcatraz,"" who was convicted of manslaughter in 1909. He later murdered a prison guard.
Other criminals included Alvin ""Creepy"" Karpis, Arthur ""Doc"" Barker, Henri Young, and Bumpy Johnson.
The Alcatraz prison was closed in 1963 due to its high maintenance costs and deteriorating conditions. In 1972, the US government handed over the island to the National Park Service (NPS), which then became a part of the Golden Gate National Recreation Area.
The prison buildings were preserved and turned into a museum. Visitors could tour the prison cells and see the famous escape routes. They were also entertained with audio guides and information displays.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-05-05 23:05:05,Negative
https://www.ndtv.com/world-news/hong-kong-fire-deaths-rise-to-128-dozens-still-missing-9714511?pfrom=home-ndtvworld_world_top_scroll,"Hong Kong Fire Deaths Rise To 128, Dozens Still Missing","Fri, 28 Nov 2025 14:47:39 +0530","The death toll from Hong Kong's worst blaze in decades rose to 128 on Friday, with dozens still missing, as authorities said fire alarms in the residential estate buildings had been malfunctioning.
Families scoured hospitals and victim identification stations hoping to find their loved ones, with around 200 people still listed as missing and 89 bodies as yet unidentified.
Flames moved quickly through the Wang Fuk Court housing estate in Tai Po district on Wednesday afternoon, spreading through seven of the eight high-rises and transforming the densely packed complex into an inferno.
The blaze was ""largely extinguished"" by Friday morning after burning for more than 40 hours, the fire services said, announcing they had finished their search of over 1,800 flats for survivors.
Authorities are investigating what sparked the fire, including examining the bamboo scaffolding and netting wrapped around the complex as part of a major renovation.
The Hong Kong government said on Friday it appeared the fire had started in protective netting on the lower floors of one of the towers and that foam boards and bamboo scaffolding had contributed to its spread.
Fire services chief Andy Yeung said earlier they had discovered that alarm systems in all eight blocks ""were malfunctioning"".
""We will take enforcement actions against the contractors responsible,"" Yeung told a press conference.
Residents had recounted having to run door-to-door to alert neighbours to the danger.
At the charred apartment blocks on Friday morning, workers brought out bodies in black bags, with an AFP reporter counting four in one 15-minute period.
Vehicles unloaded corpses at a mortuary in nearby Sha Tin, another reporter saw, with families arriving in the afternoon for identification.
At one hospital in Sha Tin, a woman surnamed Wong was looking for her sister-in-law and her sister-in-law's twin, with no luck.
""We still cannot find them. So we are going to different hospitals to ask if they have good news,"" the 38-year-old told AFP in tears.
""We were already waiting at the Prince of Wales Hospital on the first day but there was no news. We also came here yesterday.""
The last contact anyone had with the twins was on Wednesday afternoon, said Wong, around the time the fire was reported.
""One building went up in flames and it spread to two more blocks in less than 15 minutes,"" a 77-year-old eyewitness surnamed Mui told AFP.
""It was very quick. It was burning red, I shudder to think about it.""
The blaze was Hong Kong's deadliest since 1948, when an explosion followed by a fire killed at least 135 people.
Lethal blazes were once a regular scourge in densely populated Hong Kong, especially in poorer neighbourhoods, but improved safety measures have made them far less common.
The city's security chief Chris Tang said the investigation into the fire's causes could take up to three to four weeks.
Hong Kong's anti-corruption body said on Thursday it had launched a probe into renovation work at the complex, hours after police said they had arrested three men on suspicion of negligently leaving foam packaging at the fire site.
The Labour Department told AFP on Friday that it had conducted 16 inspections of the maintenance work at Wang Fuk Court since July 2024, the most recent on November 20, after which the department issued written warnings to remind the contractor to ""implement appropriate fire prevention measures"".
Hong Kong authorities will immediately inspect all housing estates undergoing major work following the disaster, and will look into shifting construction sites to metal scaffolding in the longer term.
Hong Kong's government has announced a HK$300 million ($38.5 million) fund to help victims of the fire.
City authorities said they had opened nine shelters and were organising temporary accommodation and emergency funds for those who had lost their homes.
Activities around Hong Kong's legislative elections on December 7 have been suspended.
A spontaneous community effort to help firefighters and those displaced had become a well-oiled machine by Friday.
Separate supply stations for clothes, food and household goods had been set up at a public square near the towers, as well as booths providing medical and psychological care.
So much was donated that organisers put out a call on social media saying no more was needed.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-11-28 20:33:30,Positive
https://www.ndtv.com/world-news/trump-announces-death-of-national-guard-troop-shot-near-white-house-9713194?pfrom=home-ndtvworld_world_top_scroll,"Guard Member Dies Day After Shooting, Another Fighting For Life: Trump","Fri, 28 Nov 2025 06:38:03 +0530","US President Donald Trump said Thursday that Sarah Beckstrom, one of the two National Guard troops shot a day earlier near the White House, had died, while the other soldier was ""fighting for his life.""
Hailing Beckstrom as a ""highly respected, young, magnificent person,"" Trump said he had learned of her death shortly before beginning a video call with US troops to mark the Thanksgiving holiday.
""The other young man, is fighting for his life. He's in very bad shape,"" Trump said as he addressed the troops.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-11-28 20:33:31,Positive
https://www.ndtv.com/world-news/us-to-review-every-green-card-of-some-nationalities-after-dc-shooting-9713102?pfrom=home-ndtvworld_world_top_scroll,"US To Review ""Every"" Green Card Of Some Nationalities After DC Shooting","Fri, 28 Nov 2025 04:19:52 +0530","The Trump administration announced Thursday that it would review Tthe immigration status of every permanent resident or ""Green Card"" holder from Afghanistan and 18 other countries following the attack on National Guard troops in Washington.
US officials have identified the detained suspect in Wednesday's shooting as an Afghan national who previously worked with American forces in Afghanistan.
The 29-year-old suspect was granted asylum -- not permanent residency -- in April this year, according to AfghanEvac, a group that helped resettle Afghans in the United States after the 2021 Taliban takeover.
""I have directed a full scale, rigorous reexamination of every Green Card for every alien from every country of concern,"" said Joseph Edlow, director of the US Customs and Immigration Services (USCIS), on X.
When asked to specify to which countries Edlow was referring, a USCIS spokesperson pointed AFP to President Donald Trump's June executive order classifying 19 countries as ""of Identified Concern.""
The order banned entry of almost all nationals from 12 of the countries, including Afghanistan.
The 11 other countries facing a travel ban were: Myanmar, Chad, Congo-Brazzaville, Equatorial Guinea, Eritrea, Haiti, Iran, Libya, Somalia, Sudan and Yemen.
Trump also imposed a partial ban on travelers from seven other countries: Burundi, Cuba, Laos, Sierra Leone, Togo, Turkmenistan and Venezuela. Some temporary work visas from those countries are allowed.
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-11-28 20:33:33,Negative
https://www.ndtv.com/world-news/100-million-boost-for-india-afghanistan-trade-marks-setback-for-pakistan-9713380?pfrom=home-ndtvworld_world_top_scroll,$100 Million Boost For India-Afghanistan Trade Marks Setback for Pakistan,"Fri, 28 Nov 2025 08:02:37 +0530","In a significant development that signals a new phase of India-Afghanistan economic cooperation and a blow to Pakistan's regional trade influence, leading pharmaceutical companies from India and Afghanistan have signed a $100 million memorandum of understanding (MoU). The agreement comes just days after Taliban Minister for Industry and Commerce Alhaj Nooruddin Azizi concluded a high-profile visit to India seeking deeper trade and investment ties.
The MoU, signed in Dubai between Afghanistan's Rofi's International Group of Companies and India's Zydus Lifesciences, is being hailed as a landmark step in rebuilding Afghanistan's pharmaceutical capacity while expanding India's footprint in the country's healthcare sector. The signing ceremony took place at the Afghan Consulate in Dubai in the presence of the Afghan Ambassador and senior commercial officials.
READ:Afghanistan Turns To India For Trade Expansion In Sharp Snub To Pakistan
According to Afghanistan's Ministry of Industry and Commerce, Zydus Life sciences, one of India's major pharmaceutical manufacturers, will initially export medicines to Afghanistan. Over time, the company will relocate its representative office to Afghanistan and begin domestic drug production. Officials confirm that the transfer of technical data and know-how for local manufacturing has already begun.
The Afghan Consulate described the agreement as a transformative move to improve healthcare standards, reduce dependence on substandard imported medicines, and significantly upgrade technical capabilities of Afghan pharmaceutical facilities. Afghan traders have publicly endorsed the deal as a model for future strategic partnerships.
This development comes at a critical geopolitical moment. The Taliban recently banned trade with Pakistan, directing Afghan firms to wind up pharmaceutical business ties with Pakistani suppliers within three months. The new India-Afghanistan pact is therefore widely viewed as a direct setback to Pakistan, which has traditionally acted as a key transit and trade hub for Afghan commerce.
READ:""Kabul Open To Business"": Taliban Minister's Trade Pitch To India Amid Pakistan Border Crisis
Earlier this week, Minister Azizi told NDTV that during his maiden India visit, he called for a dramatic expansion of bilateral trade, investment, and diplomatic engagement. Emphasising that Afghanistan is ""open for business,"" he had assured full security guarantees for Indian companies and diplomats in Kabul.
The MoU worth $100 now stands as the first concrete outcome of that outreach, signalling Kabul's intent to diversify trade partnerships, deepen strategic ties with New Delhi, and reduce reliance on Pakistani trade channels.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-11-28 20:33:34,Positive
https://www.ndtv.com/world-news/vladimir-putin-calls-volodymyr-zelenskys-leadership-illegitimate-says-peace-deal-senseless-9712719?pfrom=home-ndtvworld_world_top_scroll,"Putin Calls Zelensky's Leadership 'Illegitimate', Says Peace Deal Senseless","Thu, 27 Nov 2025 23:15:46 +0530","Russia's President Vladimir Putin said on Thursday that the Ukrainian government is illegitimate and that it was senseless to sign any agreements with them.
He said that US President Donald Trump's plan was ""a set of issues put forward for discussion"" rather than a draft agreement, adding that it could become the basis of future agreements.
He said the Kyiv leadership lost legitimacy after refusing to hold elections when President Volodymyr Zelenskiy's elected term expired. Meanwhile, Kyiv said it cannot hold elections while under martial law and defending its territory against Russia.
The Russian leader said that although the US was considering Russia's position, there are other things that need to be discussed.
""We need to sit down and discuss this seriously,"" Putin told reporters at the end of a three-day visit to Kyrgyzstan. ""Every word matters.""
He explained that hostilities will cease if Ukrainian troops withdraw from territories they occupy. ""If they don't withdraw, we will achieve this by force,"" he said.
Putin has previously demanded that Ukraine completely withdraw from the entirety of the Donetsk, Luhansk, Kherson, and Zaporizhia regions before Russia considers any sort of ""peace negotiations"", notably including areas of each of those oblasts that Russia does not occupy.
He also wants to keep Ukraine from joining NATO and hosting any Western troops, allowing Moscow to gradually pull the country back into its orbit.
US special envoy Steve Witkoff will visit Moscow next week, while US Army Secretary Dan Driscoll may be heading to Kyiv.
Moscow invaded Ukraine in February 2022, triggering the worst armed conflict in Europe since World War II.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-11-28 20:33:36,Negative
https://www.ndtv.com/world-news/uae-halts-visas-for-pakistanis-amid-rising-cases-of-begging-and-crime-9712273?pfrom=home-ndtvworld_world_top_scroll,UAE Halts Visas For Pakistanis Amid Rising Cases Of Begging And Crime,"Thu, 27 Nov 2025 21:45:55 +0530","The United Arab Emirates has stopped issuing visas to Pakistani citizens over concerns that they were ""getting involved in criminal activities"" after reaching the UAE.
Additional Interior Secretary of Pakistan, Salman Chaudhry, disclosed the development during a meeting of the Senate Functional Committee on Human Rights. Chaudhry also said that once the ban is imposed, it will be difficult to get it removed, per a report by Pakistani newspaper Dawn.
Overseas Employment Promoter Aisam Baig said the UAE government was worried that Pakistanis on ""visit visas, not work visas"" resort to begging in the country.
The UAE is currently only issuing visas to holders of blue and diplomatic passports.
Pakistani Senator Samina Mumtaz Zehri, chair of the Senate committee on human rights, stated that only a handful of citizens were granted visas ""after much difficulty"".
Earlier, the UAE had made it mandatory for visa applicants to provide a character certificate provided by the police.
Gulf countries and cities, especially Dubai and Abu Dhabi, are preferred by millions of Pakistani travellers and job seekers. More than 8,00,000 Pakistanis apply for visas to Gulf and Middle Eastern countries each year.
In December 2024, the UAE, Saudi Arabia and several other Gulf countries imposed an indefinite ban on granting visas to people from at least 30 different cities of Pakistan, following an alarming rise in the number of cases where Pakistani nationals were caught begging or being involved in smuggling, drug trafficking, human trafficking and other criminal offences abroad.
Podcaster Nadir Ali said in an interview, ""Saudi Arabia and Dubai were popular destinations, but have now stopped giving visas. I too had to face a great difficulty when I wanted to go for the IIFA Awards. In fact, Saudi Arabia has given a warning to Pakistan with regard to the increasing number of cases of beggars being caught.""
The UAE is one of Pakistan's largest trading partners in the Middle East, with a large Pakistani expatriate population living and working there.
TrackLatest NewsLive on NDTV.com and getnewsupdates fromIndiaand around theworld",2025-11-28 20:33:37,Positive
